word,weight
sinjar,0.00094635886052175943
bouddhisme,-0.00049756935286888212
sowell,-0.00050012149415844091
yellow,0.0019857611319444839
narcotic,0.00098442460774919973
jihad,-0.0049551387896705143
cyprus,0.00049216514399680485
aggression,2.4118061942926268e-05
payoff,0.00055570142391412713
otro,-0.00049493791997059372
videoed,-0.00048826422273206502
kommonsentsjane,-0.0014695850416819815
pardon,-0.0028144076636596647
eligible,0.00099135519526761173
electricity,0.00082229671464173265
rupture,0.00099968469634326065
scold,0.00049137352097837852
quadruple,-5.2655683727887109e-05
crooner,0.00095869789191249265
lord,0.005819618787451351
herbicide,-0.00048831826775360852
shaving,-0.00050098527767711276
sinking,-0.0020393185941075887
digit,-0.00049075401724971949
hormone,-0.001521271586625367
shielding,-0.00051606657885120658
forocoches,-0.00048689861055314709
saskatchewan,0.00098671649302337809
regional,0.0022480670540334109
bile,0.001030529450975406
eugenics,-0.00049949473725742087
lotería,-0.00049290360989173645
bild,-0.00048577968919109074
holyrood,0.0016184625615402494
unify,0.00092126678126746306
stabbed,0.00043195364391231242
bringing,-0.0010002103115587945
petras,-0.00049046556392530699
uzbekistan,0.001972267122428505
internally,-0.00049887747364629363
prize,0.012193245041805377
probiotic,-0.00049660028231028705
broiles,-0.0027402608503719677
wednesday,-0.0014925894063061614
solid,0.000432430029598883
hague,0.0018182054824417459
crotch,0.001001638823209717
judicial,0.00058445237577277385
lambasts,0.00099403860217859739
straight,0.0033549745364340232
croatian,-0.00048033833408036024
charter,-0.0010532492422249686
specially,0.0010000638497880436
tired,-0.0014247166240875706
miller,0.0026460473235475966
bacon,-6.7685178705261851e-05
pulse,0.0014357476860994251
budget,0.0073861621670723741
270,-0.0029424788155864535
elegant,-0.00050049925022076192
second,0.016928459161661271
500bn,0.0009417646994903581
275,-0.0015488891731988718
shrugging,0.00096224639428551368
loathing,0.0013892258510973059
newsbud,-0.0014757884524944527
quite,0.0010993864219360726
admire,-0.00013482894156555478
brexit,0.35111618702381669
malheur,-0.0054752901225304153
ruthless,0.00052243103082127225
tajikistan,0.000987183640402867
cooking,-0.0024106138974716073
schism,0.0018798283728165171
lawmaker,0.00098824332879104276
decry,0.00048349267668817367
solarcity,-0.00051556133958215124
salbuch,-0.00050424880203364512
fossil,0.0010015040153973564
hull,0.00099683534324477739
contributes,-0.0020357220738015931
admiral,-0.002015260504185021
mogg,0.0010118955175825691
pioneering,0.0018660731421174374
housewarming,0.00099499562413215095
insinuation,-0.00045721407365843087
hero,-1.2209076376961726e-05
avert,0.00095332731892031498
reporter,-0.013225954308350175
herb,-0.0039955114655543973
leaning,0.0029644494948660944
spotlight,0.0029029953387883049
herd,-0.0010004364403123681
chine,-0.00097870662337313065
lgbt,0.008110969337765549
redlucy,-0.0004924362991690004
china,0.027407576072104797
cult,-0.00054303389658683836
affiliated,0.00099403073681921276
deadbeating,-0.00049743171062134703
confronts,2.8391960786084921e-05
substance,-0.0009984973225250042
uplifting,-0.0010002198185722856
okeefe,-0.00051608687860149399
oxford,0.0009671011193756122
verhältnis,-0.00051557428238235999
k,-0.0029689386989902181
auf,-0.004996269810098799
eastenders,-0.00099820270416482596
controversy,0.006538021440059094
сми,-0.00049962510289316227
seiu,0.00099200293817646302
military,-0.0038470066875799539
родригес,-0.00050000000000000001
climber,0.0010032932411152219
salesa,0.00097379804215124615
criticism,0.0094622139501586034
golden,0.00094673838990467769
9m,0.0028492082512432525
projection,-0.00096142947813891038
magically,-0.00040091067433908282
criticise,0.0027406220451170801
oathkeepers,-0.0009904700283085027
explained,0.003095726961234572
replace,0.0049029098315755398
brought,0.0036768427582046107
moneysupermarket,0.00097172728933708199
malkin,-0.00099418279934723524
gateshead,0.0007975433719295096
stern,0.00098051737606838344
unis,-0.00099220391517934018
cocaine,0.0023018952136195803
univ,-0.0005003002227574316
explainer,0.00099287199485760752
scarier,0.00096100306788315102
sexual,0.029033470423608803
cheating,9.3068742218609189e-05
dna,-0.0035409928069957933
spoke,-0.0010024562291597015
dnc,-0.0076684011958120411
browse,0.00099945135171868125
insecurity,0.00098882314209716455
markle,-0.00050670284262887926
overshadow,0.00092194114879210528
gofundme,-0.00049336865596540103
occupying,-0.0015298185466509325
music,0.00025761777333869779
telegraph,-0.00050173062014691758
passport,0.0067802613926051794
violently,-0.00095889897767094563
strike,0.016039814872433472
musik,-0.00047276989052160925
barry,0.00099094544173374769
statue,0.0093283353891473169
funciona,-0.00049834366560089205
playboy,0.00044548291866767337
paperwork,-0.00049134381948093861
holy,-0.00099860739065797373
relax,-0.00051030315528128266
successful,0.00089031171721096073
benefiting,0.000991523287428785
лидер,-0.0004993755750912816
violates,-0.00050059533723465074
yahoo,-0.00049974768788333692
hurt,0.0030699226908139287
99,-0.006000715328094844
glass,0.0014521132196220941
stevor,-0.00090130585738886642
harmless,-0.0014900325846051712
hermano,-0.00049937529919699989
91,0.00046825273939932557
90,-0.0020947471227659468
hole,0.0028201530932394801
hold,0.008973686625065945
95,-0.002913945653892849
chaos,-0.004780711872203163
destruir,-0.00049800162895055958
